X13,Y13
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,2.05636e-06
0.005,2.294779e-06
0.005833333,2.294779e-06
0.006666667,1.579523e-06
0.0075,-3.278255e-07
0.008333333,-3.665686e-06
0.009166667,-7.480383e-06
0.01,-9.62615e-06
0.01083333,-9.62615e-06
0.01166667,-8.434057e-06
0.0125,-7.003546e-06
0.01333333,-7.718801e-06
0.01416667,-1.15335e-05
0.015,-1.606345e-05
0.01583333,-1.844764e-05
0.01666667,-1.79708e-05
0.0175,-1.582503e-05
0.01833333,-1.487136e-05
0.01916667,-1.558661e-05
0.02,-1.701713e-05
0.02083333,-1.654029e-05
0.02166667,-1.367927e-05
0.0225,-7.480383e-06
0.02333333,2.294779e-06
0.02416667,1.54078e-05
0.025,2.995133e-05
0.02583333,4.282594e-05
0.02666667,5.355477e-05
0.0275,6.023049e-05
0.02833333,6.261468e-05
0.02916667,6.142259e-05
0.03,5.832314e-05
0.03083333,5.474687e-05
0.03166667,5.117059e-05
0.0325,4.87864e-05
0.03333333,4.783273e-05
0.03416667,4.61638e-05
0.035,4.306436e-05
0.03583333,3.901124e-05
0.03666667,3.495812e-05
0.0375,3.281236e-05
0.03833333,3.090501e-05
0.03916667,2.732873e-05
0.04,2.112985e-05
0.04083333,1.373887e-05
0.04166667,9.685755e-06
0.0425,9.924173e-06
0.04333333,1.27852e-05
0.04416667,1.469254e-05
0.045,1.27852e-05
0.04583333,8.493662e-06
0.04666667,3.010035e-06
0.0475,-1.758337e-06
0.04833333,-5.096197e-06
0.04916667,-7.480383e-06
0.05,-9.387732e-06
0.05083333,-1.081824e-05
0.05166667,-1.15335e-05
0.0525,-1.224875e-05
0.05333333,-1.344085e-05
0.05416667,-1.296401e-05
0.055,-1.057982e-05
0.05583333,-8.672476e-06
0.05666667,-8.910894e-06
0.0575,-1.057982e-05
0.05833333,-1.15335e-05
0.05916667,-1.224875e-05
0.06,-1.320243e-05
0.06083333,-1.487136e-05
0.06166667,-1.606345e-05
0.0625,-1.510978e-05
0.06333333,-1.344085e-05
0.06416667,-1.129508e-05
0.065,-1.034141e-05
0.06583333,-1.105666e-05
0.06666667,-1.201034e-05
0.0675,-1.296401e-05
0.06833333,-1.41561e-05
0.06916667,-1.677871e-05
0.07,-2.107024e-05
0.07083333,-2.488494e-05
0.07166667,-2.750754e-05
0.0725,-2.846122e-05
0.07333333,-2.869964e-05
0.07416667,-2.798438e-05
0.075,-2.703071e-05
0.07583333,-2.607703e-05
0.07666667,-2.536178e-05
0.0775,-2.416968e-05
0.07833333,-2.226233e-05
0.07916667,-2.083182e-05
0.08,-2.011657e-05
0.08083333,-2.107024e-05
0.08166667,-2.250075e-05
0.0825,-2.464652e-05
0.08333333,-2.726912e-05
0.08416667,-2.941489e-05
0.085,-3.08454e-05
0.08583333,-2.965331e-05
0.08666667,-2.703071e-05
0.0875,-2.345443e-05
0.08833333,-2.17855e-05
0.08916667,-2.321601e-05
0.09,-2.703071e-05
0.09083333,-3.108382e-05
0.09166667,-3.346801e-05
0.0925,-3.299117e-05
0.09333333,-3.108382e-05
0.09416667,-2.965331e-05
0.095,-2.869964e-05
0.09583333,-2.82228e-05
0.09666667,-2.679229e-05
0.0975,-2.416968e-05
0.09833333,-2.107024e-05
0.09916667,-1.963973e-05
0.1,-2.083182e-05
0.1008333,-2.416968e-05
0.1016667,-2.703071e-05
0.1025,-2.703071e-05
0.1033333,-2.464652e-05
0.1041667,-2.226233e-05
0.105,-2.226233e-05
0.1058333,-2.44081e-05
0.1066667,-2.631545e-05
0.1075,-2.798438e-05
0.1083333,-2.965331e-05
0.1091667,-3.227592e-05
0.11,-3.251433e-05
0.1108333,-3.108382e-05
0.1116667,-2.941489e-05
0.1125,-2.869964e-05
0.1133333,-2.846122e-05
0.1141667,-2.631545e-05
0.115,-2.202392e-05
0.1158333,-1.630187e-05
0.1166667,-1.105666e-05
0.1175,-5.811453e-06
0.1183333,-8.940697e-08
0.1191667,6.347895e-06
0.12,1.254678e-05
0.1208333,1.803041e-05
0.1216667,2.136827e-05
0.1225,2.279878e-05
0.1233333,2.399087e-05
0.1241667,2.661347e-05
0.125,2.995133e-05
0.1258333,3.20971e-05
0.1266667,3.233552e-05
0.1275,3.042817e-05
0.1283333,2.709031e-05
0.1291667,2.30372e-05
0.13,1.874566e-05
0.1308333,1.469254e-05
0.1316667,1.111627e-05
0.1325,9.447336e-06
0.1333333,8.970499e-06
0.1341667,7.06315e-06
0.135,3.963709e-06
0.1358333,7.301569e-06
0.1366667,4.473329e-05
0.1375,0.0001980364
0.1383333,0.0006424487
0.1391667,0.001646906
0.14,0.003480107
0.1408333,0.006245047
0.1416667,0.009735972
0.1425,0.013441
0.1433333,0.01671115
0.1441667,0.01900592
0.145,0.02006879
0.1458333,0.01999465
0.1466667,0.01932207
0.1475,0.01932564
0.1483333,0.02244607
0.1491667,0.03233162
