X31,Y31
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,2.339482e-06
0.005833333,2.339482e-06
0.006666667,1.862645e-06
0.0075,1.147389e-06
0.008333333,-9.983778e-07
0.009166667,-3.144145e-06
0.01,-4.336238e-06
0.01083333,-5.289912e-06
0.01166667,-6.720424e-06
0.0125,-9.104609e-06
0.01333333,-1.077354e-05
0.01416667,-1.196563e-05
0.015,-1.244247e-05
0.01583333,-1.220405e-05
0.01666667,-1.077354e-05
0.0175,-7.912517e-06
0.01833333,-6.005168e-06
0.01916667,-5.528331e-06
0.02,-6.005168e-06
0.02083333,-5.051494e-06
0.02166667,-1.236796e-06
0.0225,5.438924e-06
0.02333333,1.354516e-05
0.02416667,2.141297e-05
0.025,2.808869e-05
0.02583333,3.381073e-05
0.02666667,3.881752e-05
0.0275,4.215539e-05
0.02833333,4.23938e-05
0.02916667,3.857911e-05
0.03,3.33339e-05
0.03083333,2.880394e-05
0.03166667,2.594292e-05
0.0325,2.451241e-05
0.03333333,2.332032e-05
0.03416667,2.260506e-05
0.035,2.236664e-05
0.03583333,2.117455e-05
0.03666667,1.855195e-05
0.0375,1.616776e-05
0.03833333,1.449883e-05
0.03916667,1.28299e-05
0.04,9.730458e-06
0.04083333,4.723668e-06
0.04166667,1.147389e-06
0.0425,1.385808e-06
0.04333333,4.246831e-06
0.04416667,6.869435e-06
0.045,5.915761e-06
0.04583333,2.816319e-06
0.04666667,-4.470348e-08
0.0475,-9.983778e-07
0.04833333,1.937151e-07
0.04916667,1.624227e-06
0.05,1.624227e-06
0.05083333,-2.831221e-07
0.05166667,-3.382564e-06
0.0525,-6.005168e-06
0.05333333,-7.197261e-06
0.05416667,-6.720424e-06
0.055,-6.482005e-06
0.05583333,-7.197261e-06
0.05666667,-7.674098e-06
0.0575,-7.435679e-06
0.05833333,-6.243587e-06
0.05916667,-5.528331e-06
0.06,-4.574656e-06
0.06083333,-3.620982e-06
0.06166667,-4.097819e-06
0.0625,-6.005168e-06
0.06333333,-7.912517e-06
0.06416667,-8.389354e-06
0.065,-7.197261e-06
0.06583333,-6.482005e-06
0.06666667,-7.435679e-06
0.0675,-9.819865e-06
0.06833333,-1.244247e-05
0.06916667,-1.530349e-05
0.07,-1.768768e-05
0.07083333,-1.840293e-05
0.07166667,-1.721084e-05
0.0725,-1.530349e-05
0.07333333,-1.458824e-05
0.07416667,-1.530349e-05
0.075,-1.625717e-05
0.07583333,-1.601875e-05
0.07666667,-1.530349e-05
0.0775,-1.506507e-05
0.07833333,-1.554191e-05
0.07916667,-1.601875e-05
0.08,-1.554191e-05
0.08083333,-1.41114e-05
0.08166667,-1.363456e-05
0.0825,-1.482666e-05
0.08333333,-1.768768e-05
0.08416667,-1.911819e-05
0.085,-1.840293e-05
0.08583333,-1.768768e-05
0.08666667,-1.79261e-05
0.0875,-1.935661e-05
0.08833333,-2.007186e-05
0.08916667,-1.959503e-05
0.09,-1.816452e-05
0.09083333,-1.649559e-05
0.09166667,-1.601875e-05
0.0925,-1.649559e-05
0.09333333,-1.649559e-05
0.09416667,-1.649559e-05
0.095,-1.6734e-05
0.09583333,-1.744926e-05
0.09666667,-1.864135e-05
0.0975,-1.959503e-05
0.09833333,-2.031028e-05
0.09916667,-2.102554e-05
0.1,-2.174079e-05
0.1008333,-2.150238e-05
0.1016667,-2.05487e-05
0.1025,-1.887977e-05
0.1033333,-1.721084e-05
0.1041667,-1.6734e-05
0.105,-1.697242e-05
0.1058333,-1.768768e-05
0.1066667,-1.840293e-05
0.1075,-1.887977e-05
0.1083333,-1.840293e-05
0.1091667,-1.721084e-05
0.11,-1.578033e-05
0.1108333,-1.387298e-05
0.1116667,-1.291931e-05
0.1125,-1.387298e-05
0.1133333,-1.697242e-05
0.1141667,-2.007186e-05
0.115,-2.102554e-05
0.1158333,-1.840293e-05
0.1166667,-1.339614e-05
0.1175,-7.674098e-06
0.1183333,-1.713634e-06
0.1191667,5.200505e-06
0.12,1.306832e-05
0.1208333,2.022088e-05
0.1216667,2.57045e-05
0.1225,2.928078e-05
0.1233333,3.238022e-05
0.1241667,3.524125e-05
0.125,3.834069e-05
0.1258333,4.072487e-05
0.1266667,4.215539e-05
0.1275,4.287064e-05
0.1283333,4.23938e-05
0.1291667,3.97712e-05
0.13,3.404915e-05
0.1308333,2.785027e-05
0.1316667,2.260506e-05
0.1325,1.950562e-05
0.1333333,1.855195e-05
0.1341667,1.759827e-05
0.135,1.521409e-05
0.1358333,1.640618e-05
0.1366667,5.169213e-05
0.1375,0.0002102405
0.1383333,0.0006789714
0.1391667,0.001734689
0.14,0.003642276
0.1408333,0.006480888
0.1416667,0.01000614
0.1425,0.01367398
0.1433333,0.01683088
0.1441667,0.01896138
0.145,0.01984425
0.1458333,0.01955934
0.1466667,0.01838727
0.1475,0.01669569
0.1483333,0.01486702
0.1491667,0.01326342
0.15,0.01219173
