X19,Y19
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,-1.460314e-06
0.005833333,-1.460314e-06
0.006666667,-1.460314e-06
0.0075,-1.460314e-06
0.008333333,-1.698732e-06
0.009166667,-2.413988e-06
0.01,-3.129244e-06
0.01083333,-4.321337e-06
0.01166667,-6.228685e-06
0.0125,-8.374453e-06
0.01333333,-9.804964e-06
0.01416667,-9.804964e-06
0.015,-9.328127e-06
0.01583333,-9.566545e-06
0.01666667,-1.02818e-05
0.0175,-1.075864e-05
0.01833333,-1.075864e-05
0.01916667,-9.328127e-06
0.02,-6.943941e-06
0.02083333,-3.367662e-06
0.02166667,-2.980232e-08
0.0225,2.592802e-06
0.02333333,5.215406e-06
0.02416667,6.645918e-06
0.025,7.361174e-06
0.02583333,7.838011e-06
0.02666667,9.506941e-06
0.0275,1.212955e-05
0.02833333,1.451373e-05
0.02916667,1.522899e-05
0.03,1.499057e-05
0.03083333,1.499057e-05
0.03166667,1.522899e-05
0.0325,1.451373e-05
0.03333333,1.28448e-05
0.03416667,9.745359e-06
0.035,5.453825e-06
0.03583333,1.877546e-06
0.03666667,-2.980232e-08
0.0375,2.086163e-07
0.03833333,9.23872e-07
0.03916667,9.23872e-07
0.04,6.854534e-07
0.04083333,2.086163e-07
0.04166667,-2.980232e-08
0.0425,-2.682209e-07
0.04333333,-2.682209e-07
0.04416667,-7.450581e-07
0.045,-5.066395e-07
0.04583333,-2.682209e-07
0.04666667,-5.066395e-07
0.0475,-1.698732e-06
0.04833333,-3.8445e-06
0.04916667,-6.228685e-06
0.05,-8.136034e-06
0.05083333,-9.089708e-06
0.05166667,-9.089708e-06
0.0525,-8.612871e-06
0.05333333,-7.897615e-06
0.05416667,-7.420778e-06
0.055,-7.18236e-06
0.05583333,-7.897615e-06
0.05666667,-9.804964e-06
0.0575,-1.171231e-05
0.05833333,-1.290441e-05
0.05916667,-1.242757e-05
0.06,-1.099706e-05
0.06083333,-1.004338e-05
0.06166667,-9.089708e-06
0.0625,-8.85129e-06
0.06333333,-8.374453e-06
0.06416667,-1.02818e-05
0.065,-1.338124e-05
0.06583333,-1.624227e-05
0.06666667,-1.552701e-05
0.0675,-1.266599e-05
0.06833333,-1.02818e-05
0.06916667,-1.004338e-05
0.07,-1.147389e-05
0.07083333,-1.242757e-05
0.07166667,-1.361966e-05
0.0725,-1.481175e-05
0.07333333,-1.624227e-05
0.07416667,-1.67191e-05
0.075,-1.719594e-05
0.07583333,-1.767278e-05
0.07666667,-1.767278e-05
0.0775,-1.79112e-05
0.07833333,-1.838803e-05
0.07916667,-1.862645e-05
0.08,-1.79112e-05
0.08083333,-1.528859e-05
0.08166667,-1.195073e-05
0.0825,-8.374453e-06
0.08333333,-6.705523e-06
0.08416667,-6.467104e-06
0.085,-6.943941e-06
0.08583333,-8.85129e-06
0.08666667,-1.099706e-05
0.0875,-1.314282e-05
0.08833333,-1.385808e-05
0.08916667,-1.457334e-05
0.09,-1.624227e-05
0.09083333,-1.958013e-05
0.09166667,-2.387166e-05
0.0925,-2.768636e-05
0.09333333,-2.911687e-05
0.09416667,-2.864003e-05
0.095,-2.649426e-05
0.09583333,-2.482533e-05
0.09666667,-2.458692e-05
0.0975,-2.411008e-05
0.09833333,-2.339482e-05
0.09916667,-2.172589e-05
0.1,-2.077222e-05
0.1008333,-2.005696e-05
0.1016667,-1.934171e-05
0.1025,-1.886487e-05
0.1033333,-1.910329e-05
0.1041667,-1.981854e-05
0.105,-2.077222e-05
0.1058333,-2.148747e-05
0.1066667,-2.05338e-05
0.1075,-1.886487e-05
0.1083333,-1.743436e-05
0.1091667,-1.648068e-05
0.11,-1.67191e-05
0.1108333,-1.862645e-05
0.1116667,-2.148747e-05
0.1125,-2.387166e-05
0.1133333,-2.339482e-05
0.1141667,-2.05338e-05
0.115,-1.67191e-05
0.1158333,-1.242757e-05
0.1166667,-6.705523e-06
0.1175,-5.066395e-07
0.1183333,5.215406e-06
0.1191667,9.983778e-06
0.12,1.451373e-05
0.1208333,2.04742e-05
0.1216667,2.881885e-05
0.1225,3.835559e-05
0.1233333,4.693866e-05
0.1241667,5.313754e-05
0.125,5.528331e-05
0.1258333,5.480647e-05
0.1266667,5.456805e-05
0.1275,5.576015e-05
0.1283333,5.719066e-05
0.1291667,5.64754e-05
0.13,5.218387e-05
0.1308333,4.693866e-05
0.1316667,4.169345e-05
0.1325,3.644824e-05
0.1333333,3.191829e-05
0.1341667,2.834201e-05
0.135,2.810359e-05
0.1358333,3.859401e-05
0.1366667,9.62913e-05
0.1375,0.0003082454
0.1383333,0.0008961856
0.1391667,0.002177447
0.14,0.004437894
0.1408333,0.007741183
0.1416667,0.01178834
0.1425,0.01595375
0.1433333,0.01950118
0.1441667,0.02185747
0.145,0.0227873
0.1458333,0.02240798
0.1466667,0.02113459
0.1475,0.0196881
0.1483333,0.01918694
0.1491667,0.02114913
