X8,Y8
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,-7.152557e-07
0.005833333,2.384186e-07
0.006666667,1.907349e-06
0.0075,5.483627e-06
0.008333333,9.059906e-06
0.009166667,1.120567e-05
0.01,1.049042e-05
0.01083333,7.152557e-06
0.01166667,2.861023e-06
0.0125,-4.768372e-07
0.01333333,-3.33786e-06
0.01416667,-5.960464e-06
0.015,-8.34465e-06
0.01583333,-8.821487e-06
0.01666667,-7.390976e-06
0.0175,-5.245209e-06
0.01833333,-4.053116e-06
0.01916667,-4.768372e-06
0.02,-5.483627e-06
0.02083333,-5.00679e-06
0.02166667,-2.145767e-06
0.0225,2.622604e-06
0.02333333,8.583069e-06
0.02416667,1.573563e-05
0.025,2.384186e-05
0.02583333,3.147125e-05
0.02666667,3.695488e-05
0.0275,3.886223e-05
0.02833333,3.743172e-05
0.02916667,3.433228e-05
0.03,3.0756e-05
0.03083333,2.837181e-05
0.03166667,2.765656e-05
0.0325,2.884865e-05
0.03333333,3.051758e-05
0.03416667,3.0756e-05
0.035,2.908707e-05
0.03583333,2.646446e-05
0.03666667,2.43187e-05
0.0375,2.31266e-05
0.03833333,2.288818e-05
0.03916667,2.336502e-05
0.04,2.264977e-05
0.04083333,2.145767e-05
0.04166667,2.0504e-05
0.0425,1.907349e-05
0.04333333,1.764297e-05
0.04416667,1.645088e-05
0.045,1.502037e-05
0.04583333,1.28746e-05
0.04666667,9.536743e-06
0.0475,5.722046e-06
0.04833333,2.861023e-06
0.04916667,1.430511e-06
0.05,1.66893e-06
0.05083333,2.861023e-06
0.05166667,4.053116e-06
0.0525,3.814697e-06
0.05333333,1.66893e-06
0.05416667,0
0.055,-1.66893e-06
0.05583333,-3.814697e-06
0.05666667,-5.960464e-06
0.0575,-7.152557e-06
0.05833333,-6.437302e-06
0.05916667,-5.722046e-06
0.06,-5.960464e-06
0.06083333,-6.437302e-06
0.06166667,-7.152557e-06
0.0625,-8.34465e-06
0.06333333,-1.001358e-05
0.06416667,-1.072884e-05
0.065,-1.001358e-05
0.06583333,-9.536743e-06
0.06666667,-9.059906e-06
0.0675,-9.298325e-06
0.06833333,-9.298325e-06
0.06916667,-9.298325e-06
0.07,-1.0252e-05
0.07083333,-1.144409e-05
0.07166667,-1.192093e-05
0.0725,-1.096725e-05
0.07333333,-1.001358e-05
0.07416667,-1.096725e-05
0.075,-1.28746e-05
0.07583333,-1.454353e-05
0.07666667,-1.573563e-05
0.0775,-1.525879e-05
0.07833333,-1.454353e-05
0.07916667,-1.335144e-05
0.08,-1.168251e-05
0.08083333,-1.049042e-05
0.08166667,-1.049042e-05
0.0825,-1.168251e-05
0.08333333,-1.28746e-05
0.08416667,-1.239777e-05
0.085,-1.072884e-05
0.08583333,-9.298325e-06
0.08666667,-9.536743e-06
0.0875,-1.072884e-05
0.08833333,-1.239777e-05
0.08916667,-1.358986e-05
0.09,-1.525879e-05
0.09083333,-1.597404e-05
0.09166667,-1.573563e-05
0.0925,-1.335144e-05
0.09333333,-1.0252e-05
0.09416667,-8.34465e-06
0.095,-8.821487e-06
0.09583333,-1.072884e-05
0.09666667,-1.263618e-05
0.0975,-1.382828e-05
0.09833333,-1.454353e-05
0.09916667,-1.478195e-05
0.1,-1.525879e-05
0.1008333,-1.549721e-05
0.1016667,-1.573563e-05
0.1025,-1.597404e-05
0.1033333,-1.597404e-05
0.1041667,-1.549721e-05
0.105,-1.502037e-05
0.1058333,-1.454353e-05
0.1066667,-1.358986e-05
0.1075,-1.311302e-05
0.1083333,-1.335144e-05
0.1091667,-1.454353e-05
0.11,-1.454353e-05
0.1108333,-1.430511e-05
0.1116667,-1.454353e-05
0.1125,-1.740456e-05
0.1133333,-2.241135e-05
0.1141667,-2.622604e-05
0.115,-2.622604e-05
0.1158333,-2.121925e-05
0.1166667,-1.311302e-05
0.1175,-3.814697e-06
0.1183333,4.053116e-06
0.1191667,1.0252e-05
0.12,1.502037e-05
0.1208333,1.859665e-05
0.1216667,2.098083e-05
0.1225,2.217293e-05
0.1233333,2.360344e-05
0.1241667,2.622604e-05
0.125,3.004074e-05
0.1258333,3.314018e-05
0.1266667,3.433228e-05
0.1275,3.290176e-05
0.1283333,2.908707e-05
0.1291667,2.384186e-05
0.13,1.811981e-05
0.1308333,1.263618e-05
0.1316667,6.914139e-06
0.1325,2.384186e-06
0.1333333,-9.536743e-07
0.1341667,-2.384186e-06
0.135,-4.768372e-07
0.1358333,2.002716e-05
0.1366667,0.0001134872
0.1375,0.0004160404
0.1383333,0.001171827
0.1391667,0.002682209
0.14,0.005158663
0.1408333,0.00854826
0.1416667,0.01245213
0.1425,0.01622701
0.1433333,0.0192163
0.1441667,0.02098393
0.145,0.02142
0.1458333,0.02071285
0.1466667,0.01927257
0.1475,0.01770306
0.1483333,0.01683497
0.1491667,0.01769471
0.15,0.02126837
0.1508333,0.02813005
0.1516667,0.03817725
