X32,Y32
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,9.536743e-07
0.005833333,2.384186e-07
0.006666667,-1.430511e-06
0.0075,-3.099442e-06
0.008333333,-4.291534e-06
0.009166667,-5.245209e-06
0.01,-5.483627e-06
0.01083333,-5.245209e-06
0.01166667,-5.483627e-06
0.0125,-6.437302e-06
0.01333333,-8.106232e-06
0.01416667,-8.821487e-06
0.015,-8.821487e-06
0.01583333,-9.775162e-06
0.01666667,-1.001358e-05
0.0175,-9.298325e-06
0.01833333,-8.583069e-06
0.01916667,-9.536743e-06
0.02,-1.311302e-05
0.02083333,-1.692772e-05
0.02166667,-1.955032e-05
0.0225,-1.883507e-05
0.02333333,-1.430511e-05
0.02416667,-7.152557e-06
0.025,1.66893e-06
0.02583333,9.775162e-06
0.02666667,1.597404e-05
0.0275,1.859665e-05
0.02833333,1.978874e-05
0.02916667,2.098083e-05
0.03,2.336502e-05
0.03083333,2.551079e-05
0.03166667,2.503395e-05
0.0325,2.145767e-05
0.03333333,1.66893e-05
0.03416667,1.263618e-05
0.035,1.096725e-05
0.03583333,1.072884e-05
0.03666667,9.298325e-06
0.0375,6.198883e-06
0.03833333,3.576279e-06
0.03916667,3.33786e-06
0.04,4.529953e-06
0.04083333,5.483627e-06
0.04166667,4.768372e-06
0.0425,2.861023e-06
0.04333333,1.192093e-06
0.04416667,-2.384186e-07
0.045,-1.192093e-06
0.04583333,-3.33786e-06
0.04666667,-7.629395e-06
0.0475,-1.096725e-05
0.04833333,-1.28746e-05
0.04916667,-1.311302e-05
0.05,-1.28746e-05
0.05083333,-1.263618e-05
0.05166667,-1.120567e-05
0.0525,-9.536743e-06
0.05333333,-8.821487e-06
0.05416667,-1.001358e-05
0.055,-1.215935e-05
0.05583333,-1.311302e-05
0.05666667,-1.215935e-05
0.0575,-9.298325e-06
0.05833333,-7.390976e-06
0.05916667,-7.390976e-06
0.06,-8.106232e-06
0.06083333,-8.583069e-06
0.06166667,-8.821487e-06
0.0625,-1.0252e-05
0.06333333,-1.263618e-05
0.06416667,-1.382828e-05
0.065,-1.40667e-05
0.06583333,-1.382828e-05
0.06666667,-1.358986e-05
0.0675,-1.40667e-05
0.06833333,-1.549721e-05
0.06916667,-1.692772e-05
0.07,-1.764297e-05
0.07083333,-1.883507e-05
0.07166667,-1.907349e-05
0.0725,-1.978874e-05
0.07333333,-1.978874e-05
0.07416667,-1.907349e-05
0.075,-1.835823e-05
0.07583333,-1.835823e-05
0.07666667,-2.002716e-05
0.0775,-2.31266e-05
0.07833333,-2.551079e-05
0.07916667,-2.69413e-05
0.08,-2.646446e-05
0.08083333,-2.503395e-05
0.08166667,-2.384186e-05
0.0825,-2.384186e-05
0.08333333,-2.598763e-05
0.08416667,-2.884865e-05
0.085,-3.0756e-05
0.08583333,-2.95639e-05
0.08666667,-2.69413e-05
0.0875,-2.479553e-05
0.08833333,-2.384186e-05
0.08916667,-2.288818e-05
0.09,-2.217293e-05
0.09083333,-2.121925e-05
0.09166667,-1.955032e-05
0.0925,-1.764297e-05
0.09333333,-1.716614e-05
0.09416667,-1.883507e-05
0.095,-2.241135e-05
0.09583333,-2.598763e-05
0.09666667,-2.741814e-05
0.0975,-2.741814e-05
0.09833333,-2.622604e-05
0.09916667,-2.43187e-05
0.1,-2.288818e-05
0.1008333,-2.241135e-05
0.1016667,-2.241135e-05
0.1025,-2.336502e-05
0.1033333,-2.360344e-05
0.1041667,-2.288818e-05
0.105,-2.169609e-05
0.1058333,-2.169609e-05
0.1066667,-2.288818e-05
0.1075,-2.384186e-05
0.1083333,-2.384186e-05
0.1091667,-2.193451e-05
0.11,-1.955032e-05
0.1108333,-1.811981e-05
0.1116667,-1.883507e-05
0.1125,-2.026558e-05
0.1133333,-2.241135e-05
0.1141667,-2.264977e-05
0.115,-2.074242e-05
0.1158333,-1.621246e-05
0.1166667,-1.0252e-05
0.1175,-3.814697e-06
0.1183333,3.576279e-06
0.1191667,1.096725e-05
0.12,1.883507e-05
0.1208333,2.69413e-05
0.1216667,3.409386e-05
0.1225,3.886223e-05
0.1233333,4.076958e-05
0.1241667,3.98159e-05
0.125,3.886223e-05
0.1258333,3.933907e-05
0.1266667,4.005432e-05
0.1275,3.957748e-05
0.1283333,3.647804e-05
0.1291667,3.194809e-05
0.13,2.837181e-05
0.1308333,2.598763e-05
0.1316667,2.479553e-05
0.1325,2.336502e-05
0.1333333,2.217293e-05
0.1341667,2.098083e-05
0.135,1.811981e-05
0.1358333,1.716614e-05
0.1366667,3.266335e-05
0.1375,0.0001194477
0.1383333,0.0004131794
0.1391667,0.001155615
0.14,0.002640009
0.1408333,0.005056381
0.1416667,0.008321762
0.1425,0.01201677
0.1433333,0.01550603
0.1441667,0.01817894
0.145,0.0196631
0.1458333,0.01990557
0.1466667,0.01910639
0.1475,0.01760006
0.1483333,0.01575613
0.1491667,0.01392698
