X17,Y17
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,1.311302e-06
0.005833333,2.503395e-06
0.006666667,4.172325e-06
0.0075,6.318092e-06
0.008333333,7.033348e-06
0.009166667,6.079674e-06
0.01,3.933907e-06
0.01083333,2.503395e-06
0.01166667,5.960464e-07
0.0125,-3.457069e-06
0.01333333,-8.702278e-06
0.01416667,-1.275539e-05
0.015,-1.466274e-05
0.01583333,-1.490116e-05
0.01666667,-1.561642e-05
0.0175,-1.633167e-05
0.01833333,-1.561642e-05
0.01916667,-1.347065e-05
0.02,-1.060963e-05
0.02083333,-8.702278e-06
0.02166667,-5.841255e-06
0.0225,1.192093e-07
0.02333333,1.037121e-05
0.02416667,2.372265e-05
0.025,3.755093e-05
0.02583333,5.066395e-05
0.02666667,6.139278e-05
0.0275,6.997585e-05
0.02833333,7.498264e-05
0.02916667,7.56979e-05
0.03,7.379055e-05
0.03083333,7.021427e-05
0.03166667,6.639957e-05
0.0325,6.210804e-05
0.03333333,5.829334e-05
0.03416667,5.471706e-05
0.035,5.090237e-05
0.03583333,4.684925e-05
0.03666667,4.23193e-05
0.0375,3.826618e-05
0.03833333,3.516674e-05
0.03916667,3.349781e-05
0.04,3.254414e-05
0.04083333,3.087521e-05
0.04166667,2.777576e-05
0.0425,2.419949e-05
0.04333333,2.110004e-05
0.04416667,1.91927e-05
0.045,1.752377e-05
0.04583333,1.585484e-05
0.04666667,1.251698e-05
0.0475,8.702278e-06
0.04833333,4.410744e-06
0.04916667,1.549721e-06
0.05,1.072884e-06
0.05083333,2.026558e-06
0.05166667,2.980232e-06
0.0525,2.980232e-06
0.05333333,1.788139e-06
0.05416667,1.192093e-07
0.055,-1.072884e-06
0.05583333,-1.311302e-06
0.05666667,-3.576279e-07
0.0575,3.576279e-07
0.05833333,5.960464e-07
0.05916667,-3.576279e-07
0.06,-1.072884e-06
0.06083333,-8.34465e-07
0.06166667,8.34465e-07
0.0625,1.549721e-06
0.06333333,5.960464e-07
0.06416667,-2.503395e-06
0.065,-4.887581e-06
0.06583333,-4.172325e-06
0.06666667,-1.311302e-06
0.0675,1.072884e-06
0.06833333,1.192093e-07
0.06916667,-3.457069e-06
0.07,-8.702278e-06
0.07083333,-1.275539e-05
0.07166667,-1.561642e-05
0.0725,-1.776218e-05
0.07333333,-1.91927e-05
0.07416667,-2.038479e-05
0.075,-1.990795e-05
0.07583333,-1.847744e-05
0.07666667,-1.5378e-05
0.0775,-1.15633e-05
0.07833333,-9.894371e-06
0.07916667,-1.013279e-05
0.08,-9.894371e-06
0.08083333,-8.225441e-06
0.08166667,-7.033348e-06
0.0825,-8.702278e-06
0.08333333,-1.227856e-05
0.08416667,-1.418591e-05
0.085,-1.347065e-05
0.08583333,-1.132488e-05
0.08666667,-1.084805e-05
0.0875,-1.251698e-05
0.08833333,-1.490116e-05
0.08916667,-1.680851e-05
0.09,-1.728535e-05
0.09083333,-1.728535e-05
0.09166667,-1.657009e-05
0.0925,-1.513958e-05
0.09333333,-1.442432e-05
0.09416667,-1.442432e-05
0.095,-1.561642e-05
0.09583333,-1.633167e-05
0.09666667,-1.585484e-05
0.0975,-1.466274e-05
0.09833333,-1.370907e-05
0.09916667,-1.442432e-05
0.1,-1.442432e-05
0.1008333,-1.394749e-05
0.1016667,-1.347065e-05
0.1025,-1.347065e-05
0.1033333,-1.466274e-05
0.1041667,-1.633167e-05
0.105,-1.871586e-05
0.1058333,-2.086163e-05
0.1066667,-2.18153e-05
0.1075,-2.205372e-05
0.1083333,-2.253056e-05
0.1091667,-2.348423e-05
0.11,-2.348423e-05
0.1108333,-2.157688e-05
0.1116667,-1.752377e-05
0.1125,-1.394749e-05
0.1133333,-1.108646e-05
0.1141667,-9.894371e-06
0.115,-7.033348e-06
0.1158333,-5.960464e-07
0.1166667,1.084805e-05
0.1175,2.753735e-05
0.1183333,4.780293e-05
0.1191667,7.092953e-05
0.12,9.50098e-05
0.1208333,0.0001167059
0.1216667,0.0001336336
0.1225,0.0001462698
0.1233333,0.0001569986
0.1241667,0.0001665354
0.125,0.0001746416
0.1258333,0.0001798868
0.1266667,0.0001813173
0.1275,0.0001801252
0.1283333,0.0001763105
0.1291667,0.0001689196
0.13,0.0001584291
0.1308333,0.0001450777
0.1316667,0.0001317263
0.1325,0.0001217127
0.1333333,0.0001159906
0.1341667,0.0001121759
0.135,0.0001071692
0.1358333,0.0001033545
0.1366667,0.0001245737
0.1375,0.0002473593
0.1383333,0.0006483793
0.1391667,0.001617551
0.14,0.003481746
0.1408333,0.0064255
0.1416667,0.01030982
0.1425,0.01462233
0.1433333,0.01862657
0.1441667,0.02163565
0.145,0.02325022
0.1458333,0.0235039
0.1466667,0.02314579
0.1475,0.02444112
0.1483333,0.03245175
0.1491667,0.05564654
0.15,0.1039017
0.1508333,0.1838545
0.1516667,0.2946285
0.1525,0.4272193
0.1533333,0.5678006
