Channel,Channel Description,Channel Id,Channel Status,Channel Type
ACQUITY TUV ChA,ACQUITY TUV ChA 280nm,1439,Acquisition Finished,2D
0,0,,,
0.01666667,0,,,
0.03333333,0,,,
0.05,0,,,
0.06666667,0,,,
0.08333333,0,,,
0.1,5.04E-06,,,
0.1166667,8.14E-06,,,
0.1333333,2.29E-05,,,
0.15,0.000816375,,,
0.1666667,0.002566844,,,
0.1833333,0.006498128,,,
0.2,0.009991676,,,
0.2166667,0.0568507,,,
0.2333333,0.183456,,,
0.25,0.4764717,,,
0.2666667,0.817659,,,
0.2833333,0.9796613,,,
0.3,0.845264,,,
0.3166667,0.5161822,,,
0.3333333,0.2409706,,,
0.35,0.08181503,,,
0.3666667,0.02549604,,,
0.3833333,0.01196292,,,
0.4,0.008781463,,,
0.4166667,0.006318599,,,
0.4333333,0.004024535,,,
0.45,0.002758533,,,
0.4666667,0.002067596,,,
0.4833333,0.001811534,,,
0.5,0.001690656,,,
0.5166667,0.001657516,,,
0.5333333,0.001607448,,,
0.55,0.001489192,,,
0.5666667,0.001260072,,,
0.5833333,0.000995904,,,
0.6,0.000754148,,,
0.6166667,0.000567466,,,
0.6333333,0.000453979,,,
0.65,0.000381261,,,
0.6666667,0.000333816,,,
0.6833333,0.000294238,,,
0.7,0.00025776,,,
0.7166667,0.000223666,,,
0.7333333,0.000194103,,,
0.75,0.000168353,,,
0.7666667,0.000145465,,,
0.7833333,0.000124961,,,
0.8,0.000105172,,,
0.8166667,8.54E-05,,,
0.8333333,6.58E-05,,,
0.85,4.91E-05,,,
0.8666667,3.70E-05,,,
0.8833333,3.03E-05,,,
0.9,2.82E-05,,,
0.9166667,2.41E-05,,,
0.9333333,1.48E-05,,,
0.95,4.08E-06,,,
0.9666667,3.22E-05,,,
0.9833333,0.000138313,,,
1,0.000377685,,,
1.016667,0.000664264,,,
1.033333,0.000813037,,,
1.05,0.000729352,,,
1.066667,0.000490695,,,
1.083333,0.00027588,,,
1.1,0.000137359,,,
1.116667,5.73E-05,,,
1.133333,7.18E-06,,,
1.15,-2.74E-05,,,
1.166667,-4.60E-05,,,
1.183333,-3.55E-05,,,
1.2,2.05E-05,,,
1.216667,0.000136882,,,
1.233333,0.000263721,,,
1.25,0.000317842,,,
1.266667,0.000263721,,,
1.283333,0.000144988,,,
1.3,4.13E-05,,,
1.316667,-1.95E-05,,,
1.333333,-3.69E-05,,,
1.35,-2.48E-05,,,
1.366667,-2.35E-06,,,
1.383333,1.12E-05,,,
1.4,5.04E-06,,,
1.416667,-1.71E-05,,,
1.433333,-4.31E-05,,,
1.45,-6.58E-05,,,
1.466667,-8.22E-05,,,
1.483333,-8.91E-05,,,
1.5,-8.17E-05,,,
1.516667,-5.50E-05,,,
1.533333,-2.02E-05,,,
1.55,2.98E-08,,,
1.566667,-1.02E-05,,,
1.583333,-4.46E-05,,,
1.6,-8.25E-05,,,
1.616667,-0.000110835,,,
1.633333,-0.000128955,,,
1.65,-0.000139684,,,
1.666667,-0.000146121,,,
1.683333,-0.000149459,,,
1.7,-0.000150651,,,
1.716667,-0.00015232,,,
1.733333,-0.000155419,,,
1.75,-0.000160903,,,
1.766667,-0.000166386,,,
1.783333,-0.000171155,,,
1.8,-0.000174493,,,
1.816667,-0.000176877,,,
1.833333,-0.000178546,,,
1.85,-0.000179738,,,
1.866667,-0.000180692,,,
1.883333,-0.000181407,,,
1.9,-0.000182599,,,
1.916667,-0.000183553,,,
1.933333,-0.000183553,,,
1.95,-0.000182837,,,
1.966667,-0.000182122,,,
1.983333,-0.00018236,,,
2,-0.000183314,,,
2.016667,-0.000183076,,,
2.033333,-0.000181407,,,
2.05,-0.000176638,,,
2.066667,-0.000166625,,,
2.083333,-0.000152797,,,
2.1,-0.000139922,,,
2.116667,-0.000134677,,,
2.133333,-0.000139207,,,
2.15,-0.000150412,,,
2.166667,-0.000163049,,,
2.183333,-0.000174016,,,
2.2,-0.000182122,,,
2.216667,-0.000187606,,,
2.233333,-0.000191897,,,
2.25,-0.00019595,,,
2.266667,-0.00020048,,,
2.283333,-0.000204295,,,
2.3,-0.000206441,,,
2.316667,-0.000207394,,,
2.333333,-0.00020811,,,
2.35,-0.000208587,,,
2.366667,-0.000208825,,,
2.383333,-0.000208587,,,
2.4,-0.000209063,,,
2.416667,-0.000209779,,,
