Channel,Channel Description,Channel Id,Channel Status,Channel Type
ACQUITY TUV ChA,ACQUITY TUV ChA 280nm,1435,Acquisition Finished,2D
0,0,,,
0.01666667,0,,,
0.03333333,0,,,
0.05,0,,,
0.06666667,0,,,
0.08333333,0,,,
0.1,8.54E-06,,,
0.1166667,1.95E-05,,,
0.1333333,5.00E-05,,,
0.15,0.000706628,,,
0.1666667,0.00207372,,,
0.1833333,0.005102828,,,
0.2,0.04516025,,,
0.2166667,0.1800277,,,
0.2333333,0.5019905,,,
0.25,0.9695706,,,
0.2666667,1.323368,,,
0.2833333,1.32383,,,
0.3,0.9757769,,,
0.3166667,0.5424659,,,
0.3333333,0.2328941,,,
0.35,0.07861753,,,
0.3666667,0.02754565,,,
0.3833333,0.01459046,,,
0.4,0.01077886,,,
0.4166667,0.00788112,,,
0.4333333,0.00547643,,,
0.45,0.004033521,,,
0.4666667,0.003190234,,,
0.4833333,0.002778485,,,
0.5,0.002664998,,,
0.5166667,0.002703622,,,
0.5333333,0.002682403,,,
0.55,0.002448276,,,
0.5666667,0.00198026,,,
0.5833333,0.001489118,,,
0.6,0.001094773,,,
0.6166667,0.000839427,,,
0.6333333,0.000691608,,,
0.65,0.000599101,,,
0.6666667,0.000534251,,,
0.6833333,0.000481799,,,
0.7,0.000433639,,,
0.7166667,0.000389054,,,
0.7333333,0.000348046,,,
0.75,0.000310138,,,
0.7666667,0.000276044,,,
0.7833333,0.000245526,,,
0.8,0.000218585,,,
0.8166667,0.000194028,,,
0.8333333,0.000170663,,,
0.85,0.000150397,,,
0.8666667,0.000135854,,,
0.8833333,0.000129893,,,
0.9,0.000128463,,,
0.9166667,0.000122741,,,
0.9333333,0.000108436,,,
0.95,9.84E-05,,,
0.9666667,0.000170425,,,
0.9833333,0.000391677,,,
1,0.00085564,,,
1.016667,0.001352265,,,
1.033333,0.00155516,,,
1.05,0.001340106,,,
1.066667,0.000889018,,,
1.083333,0.000524238,,,
1.1,0.000295833,,,
1.116667,0.000173047,,,
1.133333,9.79E-05,,,
1.15,4.69E-05,,,
1.166667,2.43E-05,,,
1.183333,5.79E-05,,,
1.2,0.000179485,,,
1.216667,0.000406936,,,
1.233333,0.000629619,,,
1.25,0.000700429,,,
1.266667,0.000576451,,,
1.283333,0.000356868,,,
1.3,0.000183061,,,
1.316667,9.60E-05,,,
1.333333,9.41E-05,,,
1.35,0.000143722,,,
1.366667,0.000197366,,,
1.383333,0.000216201,,,
1.4,0.00018926,,,
1.416667,0.000135854,,,
1.433333,8.10E-05,,,
1.45,3.64E-05,,,
1.466667,5.92E-06,,,
1.483333,-8.63E-06,,,
1.5,-1.71E-06,,,
1.516667,3.07E-05,,,
1.533333,6.98E-05,,,
1.55,8.39E-05,,,
1.566667,5.81E-05,,,
1.583333,6.39E-06,,,
1.6,-4.30E-05,,,
1.616667,-7.63E-05,,,
1.633333,-9.40E-05,,,
1.65,-0.000102565,,,
1.666667,-0.00010781,,,
1.683333,-0.000111386,,,
1.7,-0.000114486,,,
1.716667,-0.000118539,,,
1.733333,-0.000124499,,,
1.75,-0.000132367,,,
1.766667,-0.000139758,,,
1.783333,-0.000146434,,,
1.8,-0.000151202,,,
1.816667,-0.00015454,,,
1.833333,-0.000157163,,,
1.85,-0.000158832,,,
1.866667,-0.000159547,,,
1.883333,-0.000159547,,,
1.9,-0.000158355,,,
1.916667,-0.000158355,,,
1.933333,-0.000158832,,,
1.95,-0.000160024,,,
1.966667,-0.000161693,,,
1.983333,-0.000162885,,,
2,-0.0001636,,,
2.016667,-0.000163123,,,
2.033333,-0.000160024,,,
2.05,-0.000152394,,,
2.066667,-0.000138089,,,
2.083333,-0.000118777,,,
2.1,-0.000102565,,,
2.116667,-9.68E-05,,,
2.133333,-0.000104472,,,
2.15,-0.000119969,,,
2.166667,-0.000137135,,,
2.183333,-0.000150964,,,
2.2,-0.000160024,,,
2.216667,-0.000165984,,,
2.233333,-0.000171468,,,
2.25,-0.000178143,,,
2.266667,-0.000184819,,,
2.283333,-0.000190541,,,
2.3,-0.000195548,,,
2.316667,-0.000199124,,,
2.333333,-0.000201508,,,
2.35,-0.000201747,,,
2.366667,-0.000200555,,,
2.383333,-0.000198171,,,
2.4,-0.000195786,,,
2.416667,-0.000194833,,,
2.433333,-0.000195071,,,
2.45,-0.000196263,,,
2.466667,-0.000196502,,,
