Channel,Channel Description,Channel Id,Channel Status,Channel Type
ACQUITY TUV ChA,ACQUITY TUV ChA 280nm,1491,Acquisition Finished,2D
0,0,,,
0.01666667,0,,,
0.03333333,0,,,
0.05,0,,,
0.06666667,0,,,
0.08333333,0,,,
0.1,7.87E-06,,,
0.1166667,3.10E-05,,,
0.1333333,0.000226736,,,
0.15,0.001000166,,,
0.1666667,0.002557039,,,
0.1833333,0.004878283,,,
0.2,0.006396055,,,
0.2166667,0.006252766,,,
0.2333333,0.01934242,,,
0.25,0.0516572,,,
0.2666667,0.1266561,,,
0.2833333,0.195225,,,
0.3,0.2064178,,,
0.3166667,0.1517653,,,
0.3333333,0.07231641,,,
0.35,0.02793717,,,
0.3666667,0.006541014,,,
0.3833333,0.002987385,,,
0.4,0.002300024,,,
0.4166667,0.002017736,,,
0.4333333,0.001835585,,,
0.45,0.001580954,,,
0.4666667,0.00122714,,,
0.4833333,0.000845671,,,
0.5,0.000626564,,,
0.5166667,0.000503302,,,
0.5333333,0.000446796,,,
0.55,0.000388861,,,
0.5666667,0.000315666,,,
0.5833333,0.000242472,,,
0.6,0.000179291,,,
0.6166667,0.000128985,,,
0.6333333,9.49E-05,,,
0.65,7.56E-05,,,
0.6666667,7.08E-05,,,
0.6833333,7.53E-05,,,
0.7,7.46E-05,,,
0.7166667,6.01E-05,,,
0.7333333,3.46E-05,,,
0.75,9.78E-06,,,
0.7666667,-8.34E-06,,,
0.7833333,-2.12E-05,,,
0.8,-3.10E-05,,,
0.8166667,-3.96E-05,,,
0.8333333,-4.63E-05,,,
0.85,-5.27E-05,,,
0.8666667,-5.87E-05,,,
0.8833333,-6.29E-05,,,
0.9,-6.63E-05,,,
0.9166667,-7.06E-05,,,
0.9333333,-7.68E-05,,,
0.95,-8.18E-05,,,
0.9666667,-7.89E-05,,,
0.9833333,-6.22E-05,,,
1,-2.96E-05,,,
1.016667,-1.19E-06,,,
1.033333,2.38E-06,,,
1.05,-2.17E-05,,,
1.066667,-5.48E-05,,,
1.083333,-7.82E-05,,,
1.1,-9.23E-05,,,
1.116667,-9.99E-05,,,
1.133333,-0.000104189,,,
1.15,-0.000106096,,,
1.166667,-0.000106812,,,
1.183333,-0.000104904,,,
1.2,-9.70E-05,,,
1.216667,-8.23E-05,,,
1.233333,-7.18E-05,,,
1.25,-7.58E-05,,,
1.266667,-9.42E-05,,,
1.283333,-0.000114203,,,
1.3,-0.000124693,,,
1.316667,-0.000118494,,,
1.333333,-9.18E-05,,,
1.35,-5.03E-05,,,
1.366667,-1.24E-05,,,
1.383333,4.05E-06,,,
