Channel,Channel Description,Channel Id,Channel Status,Channel Type
ACQUITY TUV ChA,ACQUITY TUV ChA 280nm,1443,Acquisition Finished,2D
0,0,,,
0.01666667,0,,,
0.03333333,0,,,
0.05,0,,,
0.06666667,0,,,
0.08333333,0,,,
0.1,5.48E-06,,,
0.1166667,4.77E-06,,,
0.1333333,1.55E-05,,,
0.15,0.000834227,,,
0.1666667,0.002758265,,,
0.1833333,0.007025957,,,
0.2,0.01104021,,,
0.2166667,0.04110003,,,
0.2333333,0.1361651,,,
0.25,0.3613284,,,
0.2666667,0.6706026,,,
0.2833333,0.8721352,,,
0.3,0.8212936,,,
0.3166667,0.5572636,,,
0.3333333,0.2797854,,,
0.35,0.1067252,,,
0.3666667,0.03428292,,,
0.3833333,0.01583314,,,
0.4,0.01154709,,,
0.4166667,0.008176088,,,
0.4333333,0.00490284,,,
0.45,0.003180981,,,
0.4666667,0.002254725,,,
0.4833333,0.001933575,,,
0.5,0.001717806,,,
0.5166667,0.00161767,,,
0.5333333,0.001539946,,,
0.55,0.001448393,,,
0.5666667,0.001267195,,,
0.5833333,0.00102973,,,
0.6,0.000794172,,,
0.6166667,0.000593901,,,
0.6333333,0.000470161,,,
0.65,0.000389814,,,
0.6666667,0.000338316,,,
0.6833333,0.000296593,,,
0.7,0.000259161,,,
0.7166667,0.000225544,,,
0.7333333,0.00019598,,,
0.75,0.000169992,,,
0.7666667,0.00014782,,,
0.7833333,0.000128269,,,
0.8,0.000110149,,,
0.8166667,9.20E-05,,,
0.8333333,7.39E-05,,,
0.85,5.67E-05,,,
0.8666667,4.34E-05,,,
0.8833333,3.46E-05,,,
0.9,3.10E-05,,,
0.9166667,2.74E-05,,,
0.9333333,1.98E-05,,,
0.95,9.06E-06,,,
0.9666667,2.29E-05,,,
0.9833333,0.000100851,,,
1,0.000291824,,,
1.016667,0.000561237,,,
1.033333,0.000741243,,,
1.05,0.000712395,,,
1.066667,0.000510693,,,
1.083333,0.000292778,,,
1.1,0.000149012,,,
1.116667,6.32E-05,,,
1.133333,1.26E-05,,,
1.15,-2.17E-05,,,
1.166667,-4.27E-05,,,
1.183333,-3.86E-05,,,
1.2,4.77E-06,,,
1.216667,0.000106573,,,
1.233333,0.000234366,,,
1.25,0.000306368,,,
1.266667,0.000274181,,,
1.283333,0.000164986,,,
1.3,5.67E-05,,,
1.316667,-1.00E-05,,,
1.333333,-3.27E-05,,,
1.35,-2.00E-05,,,
1.366667,7.87E-06,,,
1.383333,2.84E-05,,,
1.4,2.69E-05,,,
1.416667,5.48E-06,,,
1.433333,-2.36E-05,,,
1.45,-5.05E-05,,,
1.466667,-7.08E-05,,,
1.483333,-8.20E-05,,,
1.5,-8.08E-05,,,
1.516667,-6.18E-05,,,
1.533333,-3.10E-05,,,
1.55,-1.00E-05,,,
1.566667,-1.69E-05,,,
1.583333,-4.89E-05,,,
1.6,-8.68E-05,,,
1.616667,-0.000115395,,,
1.633333,-0.000132322,,,
1.65,-0.000141621,,,
1.666667,-0.000147343,,,
1.683333,-0.000151634,,,
1.7,-0.000154018,,,
1.716667,-0.000155926,,,
1.733333,-0.00015831,,,
1.75,-0.000161886,,,
1.766667,-0.000166655,,,
1.783333,-0.000171185,,,
1.8,-0.000174999,,,
1.816667,-0.000177383,,,
1.833333,-0.000178576,,,
1.85,-0.000179291,,,
1.866667,-0.000180006,,,
1.883333,-0.000180006,,,
1.9,-0.000180721,,,
1.916667,-0.000181913,,,
1.933333,-0.000182867,,,
1.95,-0.000183821,,,
