X16,Y16
0.2391667,0.2543972
0.24,0.2414494
0.2408333,0.2277441
0.2416667,0.2135417
0.2425,0.199085
0.2433333,0.1845944
0.2441667,0.1702619
0.245,0.1562626
0.2458333,0.1427507
0.2466667,0.129854
0.2475,0.1176724
0.2483333,0.1062758
0.2491667,0.09571195
0.25,0.08600569
0.2508333,0.07716107
0.2516667,0.06915903
0.2525,0.06196237
0.2533333,0.05552268
0.2541667,0.04978442
0.255,0.04468942
0.2558333,0.04017782
0.2566667,0.03618932
0.2575,0.03266478
0.2583333,0.02954936
0.2591667,0.02679205
0.26,0.0243485
0.2608333,0.02218056
0.2616667,0.02025557
0.2625,0.01854444
0.2633333,0.0170207
0.2641667,0.01566172
0.265,0.01444912
0.2658333,0.01336646
0.2666667,0.01239753
0.2675,0.01152897
0.2683333,0.01074815
0.2691667,0.01004529
0.27,0.009411097
0.2708333,0.008838654
0.2716667,0.008324146
0.2725,0.007860184
0.2733333,0.00744009
0.2741667,0.007056236
0.275,0.006705284
0.2758333,0.006384611
0.2766667,0.006092072
0.2775,0.005824566
0.2783333,0.005578756
0.2791667,0.005352259
0.28,0.005143404
0.2808333,0.004951239
0.2816667,0.004775524
0.2825,0.004615068
0.2833333,0.004467487
0.2841667,0.00432992
0.285,0.004200459
0.2858333,0.004080057
0.2866667,0.003968239
0.2875,0.003865719
0.2883333,0.003771067
0.2891667,0.00368309
0.29,0.003600359
0.2908333,0.003522158
0.2916667,0.003448963
0.2925,0.003379583
0.2933333,0.003314257
0.2941667,0.003252983
0.295,0.003197193
0.2958333,0.003146172
0.2966667,0.003097773
0.2975,0.003050566
0.2983333,0.003004074
0.2991667,0.002959967
0.3,0.002919436
0.3008333,0.002882242
0.3016667,0.002848864
0.3025,0.002819061
0.3033333,0.002791882
0.3041667,0.002765179
0.305,0.002737761
0.3058333,0.002713203
0.3066667,0.002692461
0.3075,0.00267458
0.3083333,0.002658367
0.3091667,0.002642393
0.31,0.002626181
0.3108333,0.002609968
0.3116667,0.002596378
0.3125,0.002586603
0.3133333,0.002579212
0.3141667,0.002570391
0.315,0.00255847
0.3158333,0.002542496
0.3166667,0.002523184
0.3175,0.002498865
0.3183333,0.002469301
0.3191667,0.002435684
0.32,0.002397537
0.3208333,0.00235343
0.3216667,0.002301931
0.3225,0.002243519
0.3233333,0.002181292
0.3241667,0.002117634
0.325,0.00205493
0.3258333,0.001992702
0.3266667,0.001930952
0.3275,0.001869202
0.3283333,0.00180912
0.3291667,0.001751423
0.33,0.001697063
0.3308333,0.001647949
0.3316667,0.001604319
0.3325,0.001565695
0.3333333,0.001530647
0.3341667,0.001497984
0.335,0.00146842
0.3358333,0.001441956
0.3366667,0.001418352
0.3375,0.001396656
0.3383333,0.001376629
0.3391667,0.001357079
0.34,0.001338243
0.3408333,0.001321077
0.3416667,0.001306772
0.3425,0.001294613
0.3433333,0.001281261
0.3441667,0.001264095
0.345,0.001244783
0.3458333,0.001228094
0.3466667,0.001215696
0.3475,0.00120616
0.3483333,0.0011971
0.3491667,0.001186371
0.35,0.001174927
0.3508333,0.00116396
0.3516667,0.001154184
0.3525,0.001145124
0.3533333,0.001135111
0.3541667,0.001123428
0.355,0.001111507
0.3558333,0.001100779
0.3566667,0.001091003
0.3575,0.001082659
0.3583333,0.001074076
0.3591667,0.001064777
0.36,0.001054764
0.3608333,0.00104475
0.3616667,0.001033783
0.3625,0.001022816
0.3633333,0.001013517
0.3641667,0.001006365
0.365,0.001001358
0.3658333,0.0009961128
0.3666667,0.0009906292
0.3675,0.0009860992
0.3683333,0.000982523
0.3691667,0.0009784698
0.37,0.000972271
0.3708333,0.0009639263
0.3716667,0.0009548664
0.3725,0.0009469986
0.3733333,0.0009405613
0.3741667,0.0009343624
0.375,0.0009281635
0.3758333,0.0009229183
0.3766667,0.0009188652
0.3775,0.0009157658
0.3783333,0.0009114742
0.3791667,0.0009057522
0.38,0.0008971691
0.3808333,0.0008876324
0.3816667,0.000878334
0.3825,0.0008690357
0.3833333,0.000859499
0.3841667,0.0008485317
0.385,0.0008375645
0.3858333,0.0008275509
0.3866667,0.0008201599
0.3875,0.0008144379
0.3883333,0.0008089542
0.3891667,0.0008039474
0.39,0.0007984638
0.3908333,0.0007929802
0.3916667,0.0007865429
0.3925,0.0007793903
0.3933333,0.0007722378
0.3941667,0.0007653236
0.395,0.0007591248
0.3958333,0.000754118
0.3966667,0.0007498264
0.3975,0.0007457733
0.3983333,0.0007407665
0.3991667,0.0007345676
0.4,0.0007271767
0.4008333,0.0007193089
0.4016667,0.0007128716
0.4025,0.0007090569
0.4033333,0.0007071495
0.4041667,0.0007047653
0.405,0.0007009506
0.4058333,0.0006961823
0.4066667,0.0006914139
0.4075,0.0006878376
0.4083333,0.0006849766
0.4091667,0.0006835461
0.41,0.0006830692
0.4108333,0.000682354
0.4116667,0.000679493
0.4125,0.0006730556
0.4133333,0.0006649494
0.4141667,0.0006580353
0.415,0.000654459
0.4158333,0.0006539822
0.4166667,0.0006539822
0.4175,0.0006525517
0.4183333,0.0006489754
0.4191667,0.0006451607
0.42,0.0006420612
0.4208333,0.0006394386
0.4216667,0.0006365776
0.4225,0.0006327629
0.4233333,0.000629425
0.4241667,0.000626564
0.425,0.0006232262
0.4258333,0.0006184578
0.4266667,0.0006117821
0.4275,0.00060606
0.4283333,0.0006036758
0.4291667,0.0006041527
0.43,0.0006048679
0.4308333,0.0006029606
0.4316667,0.0005993843
0.4325,0.0005960464
0.4333333,0.0005946159
0.4341667,0.0005950928
0.435,0.0005970001
0.4358333,0.0005991459
0.4366667,0.0006010532
0.4375,0.000603199
0.4383333,0.0006067753
0.4391667,0.0006113052
0.44,0.0006146431
0.4408333,0.000616312
0.4416667,0.0006170273
0.4425,0.0006184578
0.4433333,0.0006210804
0.4441667,0.0006241798
0.445,0.0006268024
0.4458333,0.0006289482
0.4466667,0.0006303787
0.4475,0.0006327629
0.4483333,0.0006346703
0.4491667,0.0006356239
0.45,0.0006353855
0.4508333,0.0006341934
0.4516667,0.0006320477
0.4525,0.0006291866
0.4533333,0.0006275177
0.4541667,0.000628233
0.455,0.0006313324
0.4558333,0.0006349087
0.4566667,0.000636816
0.4575,0.0006356239
0.4583333,0.0006320477
0.4591667,0.0006296635
0.46,0.0006303787
0.4608333,0.0006322861
0.4616667,0.0006327629
0.4625,0.000631094
0.4633333,0.0006275177
0.4641667,0.000623703
0.465,0.0006198883
0.4658333,0.0006167889
0.4666667,0.0006122589
0.4675,0.0006048679
0.4683333,0.0005939007
0.4691667,0.000579834
0.47,0.0005643368
0.4708333,0.0005483627
0.4716667,0.0005331039
0.4725,0.0005171299
0.4733333,0.0005009174
0.4741667,0.0004854202
0.475,0.0004703999
0.4758333,0.0004534721
0.4766667,0.0004353523
0.4775,0.0004181862
0.4783333,0.0004031658
0.4791667,0.0003893375
0.48,0.0003755093
0.4808333,0.0003621578
0.4816667,0.0003499985
0.4825,0.0003402233
0.4833333,0.0003323555
0.4841667,0.0003256798
0.485,0.0003180504
0.4858333,0.0003092289
0.4866667,0.0002994537
0.4875,0.0002901554
0.4883333,0.0002830029
0.4891667,0.0002789497
0.49,0.0002770424
0.4908333,0.0002763271
0.4916667,0.0002758503
0.4925,0.0002741814
0.4933333,0.0002691746
0.4941667,0.0002613068
0.495,0.0002529621
0.4958333,0.0002467632
0.4966667,0.000243187
0.4975,0.0002405643
0.4983333,0.000238657
0.4991667,0.0002369881
0.5,0.000234127
0.5008333,0.000228405
0.5016667,0.0002214909
0.5025,0.0002164841
0.5033333,0.0002138615
0.5041667,0.0002121925
0.505,0.0002114773
0.5058333,0.000210762
0.5066667,0.0002100468
0.5075,0.0002081394
0.5083333,0.0002052784
0.5091667,0.000202179
0.51,0.0001988411
0.5108333,0.0001964569
0.5116667,0.0001950264
0.5125,0.0001945496
0.5133333,0.0001938343
0.5141667,0.0001916885
0.515,0.0001883507
0.5158333,0.0001835823
0.5166667,0.0001797676
0.5175,0.0001773834
0.5183333,0.0001773834
0.5191667,0.0001776218
0.52,0.0001759529
0.5208333,0.0001728535
0.5216667,0.000169754
0.5225,0.0001683235
0.5233333,0.0001678467
0.5241667,0.0001676083
0.525,0.0001673698
0.5258333,0.0001664162
0.5266667,0.0001657009
0.5275,0.0001654625
0.5283333,0.0001659393
0.5291667,0.0001654625
0.53,0.0001635551
0.5308333,0.0001602173
0.5316667,0.0001561642
0.5325,0.0001511574
0.5333333,0.0001475811
0.5341667,0.0001444817
0.535,0.0001425743
0.5358333,0.0001411438
0.5366667,0.0001413822
0.5375,0.0001432896
0.5383333,0.0001440048
0.5391667,0.0001437664
0.54,0.0001416206
0.5408333,0.000138998
0.5416667,0.000136137
0.5425,0.000133276
0.5433333,0.0001313686
0.5441667,0.0001313686
0.545,0.0001320839
0.5458333,0.0001323223
0.5466667,0.0001313686
0.5475,0.0001289845
0.5483333,0.0001275539
0.5491667,0.0001275539
0.55,0.000128746
0.5508333,0.0001285076
0.5516667,0.0001254082
0.5525,0.0001215935
0.5533333,0.0001192093
0.5541667,0.0001194477
0.555,0.000120163
0.5558333,0.0001206398
0.5566667,0.0001199245
0.5575,0.0001177788
0.5583333,0.0001153946
0.5591667,0.000112772
0.56,0.0001111031
0.5608333,0.0001103878
0.5616667,0.0001113415
0.5625,0.000112772
0.5633333,0.0001142025
0.5641667,0.0001146793
0.565,0.0001146793
0.5658333,0.0001146793
0.5666667,0.0001153946
0.5675,0.0001163483
0.5683333,0.0001173019
0.5691667,0.0001170635
0.57,0.0001153946
0.5708333,0.000112772
0.5716667,0.0001115799
0.5725,0.0001115799
0.5733333,0.0001103878
0.5741667,0.0001087189
0.575,0.0001077652
0.5758333,0.0001094341
0.5766667,0.000112772
0.5775,0.0001153946
0.5783333,0.0001163483
0.5791667,0.0001153946
0.58,0.0001142025
0.5808333,0.0001142025
0.5816667,0.0001151562
0.5825,0.0001163483
0.5833333,0.0001175404
0.5841667,0.0001180172
0.585,0.0001177788
0.5858333,0.0001170635
0.5866667,0.0001173019
0.5875,0.0001177788
0.5883333,0.0001168251
0.5891667,0.0001144409
0.59,0.0001122952
0.5908333,0.0001118183
0.5916667,0.0001130104
0.5925,0.0001139641
0.5933333,0.0001130104
0.5941667,0.0001101494
0.595,0.0001068115
0.5958333,0.0001051426
0.5966667,0.000105381
0.5975,0.0001063347
0.5983333,0.0001060963
0.5991667,0.0001039505
0.6,0.0001015663
0.6008333,0.0001001358
0.6016667,9.942055e-05
0.6025,9.942055e-05
0.6033333,0.0001001358
0.6041667,0.0001003742
0.605,9.989738e-05
0.6058333,9.918213e-05
0.6066667,9.942055e-05
0.6075,9.965897e-05
0.6083333,9.775162e-05
0.6091667,9.465218e-05
0.61,9.298325e-05
0.6108333,9.393692e-05
0.6116667,9.632111e-05
0.6125,9.775162e-05
0.6133333,9.727478e-05
0.6141667,9.608269e-05
0.615,9.489059e-05
0.6158333,9.322166e-05
0.6166667,9.131432e-05
0.6175,8.964539e-05
0.6183333,8.98838e-05
0.6191667,9.202957e-05
0.62,9.536743e-05
0.6208333,9.846687e-05
0.6216667,9.965897e-05
0.6225,9.965897e-05
0.6233333,9.822845e-05
0.6241667,9.632111e-05
0.625,9.298325e-05
0.6258333,8.916855e-05
0.6266667,8.773804e-05
0.6275,8.797646e-05
0.6283333,9.012222e-05
0.6291667,9.179115e-05
0.63,9.202957e-05
0.6308333,9.083748e-05
0.6316667,8.797646e-05
0.6325,8.46386e-05
0.6333333,8.225441e-05
0.6341667,8.034706e-05
0.635,7.748604e-05
0.6358333,7.414818e-05
0.6366667,7.081032e-05
0.6375,6.818771e-05
0.6383333,6.556511e-05
0.6391667,6.365776e-05
0.64,6.270409e-05
0.6408333,6.270409e-05
0.6416667,6.222725e-05
0.6425,6.03199e-05
0.6433333,5.793571e-05
0.6441667,5.698204e-05
0.645,5.793571e-05
0.6458333,5.936623e-05
0.6466667,5.936623e-05
0.6475,5.698204e-05
0.6483333,5.221367e-05
0.6491667,4.74453e-05
0.65,4.577637e-05
0.6508333,4.673004e-05
0.6516667,4.863739e-05
0.6525,4.959106e-05
0.6533333,4.863739e-05
0.6541667,4.529953e-05
0.655,4.053116e-05
0.6558333,3.600121e-05
0.6566667,3.33786e-05
0.6575,3.218651e-05
0.6583333,3.314018e-05
0.6591667,3.480911e-05
0.66,3.647804e-05
0.6608333,3.695488e-05
0.6616667,3.576279e-05
0.6625,3.409386e-05
0.6633333,3.290176e-05
0.6641667,3.33786e-05
0.665,3.480911e-05
0.6658333,3.623962e-05
0.6666667,3.71933e-05
0.6675,3.767014e-05
0.6683333,3.814697e-05
0.6691667,3.767014e-05
0.67,3.647804e-05
0.6708333,3.457069e-05
0.6716667,3.290176e-05
0.6725,3.194809e-05
0.6733333,3.194809e-05
0.6741667,3.33786e-05
0.675,3.385544e-05
0.6758333,3.290176e-05
0.6766667,3.099442e-05
0.6775,2.908707e-05
0.6783333,2.717972e-05
0.6791667,2.551079e-05
0.68,2.455711e-05
0.6808333,2.598763e-05
0.6816667,2.837181e-05
0.6825,3.004074e-05
0.6833333,2.861023e-05
0.6841667,2.455711e-05
0.685,1.978874e-05
0.6858333,1.764297e-05
0.6866667,1.811981e-05
0.6875,1.978874e-05
0.6883333,2.098083e-05
0.6891667,2.002716e-05
0.69,1.835823e-05
0.6908333,1.716614e-05
0.6916667,1.764297e-05
0.6925,1.883507e-05
0.6933333,1.978874e-05
0.6941667,2.0504e-05
0.695,2.098083e-05
0.6958333,2.074242e-05
0.6966667,2.0504e-05
0.6975,2.145767e-05
0.6983333,2.288818e-05
0.6991667,2.264977e-05
0.7,2.0504e-05
0.7008333,1.811981e-05
0.7016667,1.645088e-05
0.7025,1.597404e-05
0.7033333,1.66893e-05
0.7041667,1.835823e-05
0.705,2.002716e-05
0.7058333,2.098083e-05
0.7066667,2.002716e-05
0.7075,1.811981e-05
0.7083333,1.597404e-05
0.7091667,1.478195e-05
0.71,1.358986e-05
0.7108333,1.335144e-05
0.7116667,1.358986e-05
0.7125,1.335144e-05
0.7133333,1.215935e-05
0.7141667,9.775162e-06
0.715,7.152557e-06
0.7158333,4.768372e-06
0.7166667,4.529953e-06
0.7175,5.960464e-06
0.7183333,8.106232e-06
0.7191667,9.775162e-06
0.72,1.049042e-05
0.7208333,1.120567e-05
0.7216667,1.168251e-05
0.7225,1.215935e-05
0.7233333,1.358986e-05
0.7241667,1.621246e-05
0.725,1.907349e-05
0.7258333,2.098083e-05
0.7266667,2.098083e-05
0.7275,2.002716e-05
0.7283333,1.859665e-05
0.7291667,1.66893e-05
0.73,1.502037e-05
0.7308333,1.454353e-05
0.7316667,1.549721e-05
0.7325,1.66893e-05
0.7333333,1.764297e-05
0.7341667,1.883507e-05
0.735,2.002716e-05
0.7358333,2.098083e-05
0.7366667,2.026558e-05
0.7375,2.002716e-05
0.7383333,2.145767e-05
0.7391667,2.479553e-05
0.74,2.741814e-05
0.7408333,2.837181e-05
0.7416667,2.95639e-05
0.7425,3.242493e-05
0.7433333,3.695488e-05
0.7441667,4.029274e-05
0.745,4.1008e-05
0.7458333,4.053116e-05
0.7466667,4.029274e-05
0.7475,4.172325e-05
0.7483333,4.434586e-05
0.7491667,4.696846e-05
0.75,4.935265e-05
0.7508333,5.102158e-05
0.7516667,5.292892e-05
0.7525,5.507469e-05
0.7533333,5.793571e-05
0.7541667,6.103516e-05
0.755,6.461143e-05
0.7558333,6.747246e-05
0.7566667,7.05719e-05
0.7575,7.367134e-05
0.7583333,7.724762e-05
0.7591667,8.106232e-05
0.76,8.487701e-05
0.7608333,8.869171e-05
0.7616667,9.274483e-05
0.7625,9.775162e-05
0.7633333,0.0001027584
0.7641667,0.0001070499
0.765,0.0001106262
0.7658333,0.0001144409
0.7666667,0.0001187325
0.7675,0.000123024
0.7683333,0.0001277924
0.7691667,0.0001325607
0.77,0.0001373291
0.7708333,0.0001416206
0.7716667,0.000146389
0.7725,0.0001511574
0.7733333,0.0001559258
0.7741667,0.000159502
0.775,0.0001635551
0.7758333,0.0001673698
0.7766667,0.0001711845
0.7775,0.0001738071
0.7783333,0.0001761913
0.7791667,0.000180006
0.78,0.0001847744
0.7808333,0.0001895428
0.7816667,0.0001945496
0.7825,0.0001997948
0.7833333,0.0002057552
0.7841667,0.000210762
0.785,0.0002150536
0.7858333,0.0002191067
0.7866667,0.0002231598
0.7875,0.0002276897
0.7883333,0.0002324581
0.7891667,0.0002360344
0.79,0.0002381802
0.7908333,0.0002393723
0.7916667,0.0002408028
0.7925,0.000244379
0.7933333,0.0002486706
0.7941667,0.0002532005
0.795,0.0002579689
0.7958333,0.0002629757
0.7966667,0.0002675056
0.7975,0.0002703667
0.7983333,0.0002720356
0.7991667,0.0002729893
0.8,0.0002729893
0.8008333,0.0002727509
0.8016667,0.0002739429
0.8025,0.0002760887
0.8033333,0.0002779961
0.8041667,0.0002784729
0.805,0.0002789497
0.8058333,0.0002810955
0.8066667,0.0002844334
0.8075,0.0002877712
0.8083333,0.000289917
0.8091667,0.000289917
0.81,0.0002884865
0.8108333,0.0002868176
0.8116667,0.0002865791
0.8125,0.000287056
0.8133333,0.0002880096
0.8141667,0.0002892017
0.815,0.0002906322
0.8158333,0.0002915859
0.8166667,0.0002911091
0.8175,0.0002894402
0.8183333,0.0002877712
0.8191667,0.0002877712
0.82,0.000289917
0.8208333,0.0002915859
0.8216667,0.0002915859
0.8225,0.000289917
0.8233333,0.0002875328
0.8241667,0.0002856255
0.825,0.0002846718
0.8258333,0.0002846718
0.8266667,0.0002846718
0.8275,0.0002849102
0.8283333,0.0002851486
0.8291667,0.0002865791
0.83,0.0002882481
0.8308333,0.0002896786
0.8316667,0.0002894402
0.8325,0.0002884865
0.8333333,0.0002875328
0.8341667,0.0002877712
0.835,0.0002882481
0.8358333,0.0002884865
0.8366667,0.0002884865
0.8375,0.0002880096
0.8383333,0.0002865791
0.8391667,0.0002834797
0.84,0.0002806187
0.8408333,0.0002784729
0.8416667,0.0002763271
0.8425,0.0002741814
0.8433333,0.0002729893
0.8441667,0.0002744198
0.845,0.0002777576
0.8458333,0.0002801418
0.8466667,0.0002803802
0.8475,0.0002799034
0.8483333,0.0002799034
0.8491667,0.0002794266
0.85,0.0002777576
0.8508333,0.0002753735
0.8516667,0.0002741814
0.8525,0.0002741814
0.8533333,0.0002741814
0.8541667,0.0002734661
0.855,0.0002725124
0.8558333,0.0002710819
0.8566667,0.0002691746
0.8575,0.0002686977
0.8583333,0.0002691746
0.8591667,0.0002715588
0.86,0.0002739429
0.8608333,0.0002753735
0.8616667,0.0002741814
0.8625,0.0002713203
0.8633333,0.0002684593
0.8641667,0.0002679825
0.865,0.0002684593
0.8658333,0.0002684593
0.8666667,0.0002672672
0.8675,0.0002667904
0.8683333,0.0002677441
0.8691667,0.0002701283
0.87,0.0002727509
0.8708333,0.0002746582
0.8716667,0.0002765656
0.8725,0.0002782345
0.8733333,0.000279665
0.8741667,0.0002806187
0.875,0.0002806187
0.8758333,0.0002803802
0.8766667,0.0002794266
0.8775,0.0002789497
0.8783333,0.0002787113
0.8791667,0.0002789497
0.88,0.0002801418
0.8808333,0.0002810955
0.8816667,0.0002818108
0.8825,0.0002822876
0.8833333,0.0002827644
0.8841667,0.0002827644
0.885,0.0002839565
0.8858333,0.0002863407
0.8866667,0.0002889633
0.8875,0.000289917
0.8883333,0.0002889633
0.8891667,0.0002872944
0.89,0.000285387
0.8908333,0.0002839565
0.8916667,0.0002837181
0.8925,0.0002849102
0.8933333,0.0002877712
0.8941667,0.0002920628
0.895,0.000295639
0.8958333,0.0002987385
0.8966667,0.0003020763
0.8975,0.0003063679
0.8983333,0.0003116131
0.8991667,0.0003159046
0.9,0.0003185272
0.9008333,0.0003197193
0.9016667,0.0003209114
0.9025,0.0003225803
0.9033333,0.0003252029
0.9041667,0.0003287792
0.905,0.0003323555
0.9058333,0.0003359318
0.9066667,0.0003385544
0.9075,0.0003414154
0.9083333,0.0003442764
0.9091667,0.0003471375
0.91,0.0003497601
0.9108333,0.0003530979
0.9116667,0.0003566742
0.9125,0.0003609657
0.9133333,0.0003664494
0.9141667,0.0003714561
0.915,0.0003759861
0.9158333,0.0003795624
0.9166667,0.000382185
0.9175,0.0003855228
0.9183333,0.0003886223
0.9191667,0.0003929138
0.92,0.0003967285
0.9208333,0.0004005432
0.9216667,0.0004050732
0.9225,0.0004105568
0.9233333,0.0004165173
0.9241667,0.0004227161
0.925,0.0004301071
0.9258333,0.0004384518
