X14,Y14
0,0
0.0008333333,0
0.001666667,0
0.0025,0
0.003333333,0
0.004166667,0
0.005,1.266599e-06
0.005833333,1.505017e-06
0.006666667,1.505017e-06
0.0075,1.743436e-06
0.008333333,2.458692e-06
0.009166667,2.458692e-06
0.01,1.981854e-06
0.01083333,7.897615e-07
0.01166667,7.450581e-08
0.0125,-1.832843e-06
0.01333333,-5.409122e-06
0.01416667,-9.939075e-06
0.015,-1.399219e-05
0.01583333,-1.518428e-05
0.01666667,-1.470745e-05
0.0175,-1.351535e-05
0.01833333,-1.232326e-05
0.01916667,-1.089275e-05
0.02,-8.9854e-06
0.02083333,-5.885959e-06
0.02166667,-2.30968e-06
0.0225,1.981854e-06
0.02333333,7.7039e-06
0.02416667,1.557171e-05
0.025,2.510846e-05
0.02583333,3.249943e-05
0.02666667,3.488362e-05
0.0275,3.369153e-05
0.02833333,3.20226e-05
0.02916667,3.130734e-05
0.03,3.08305e-05
0.03083333,2.963841e-05
0.03166667,2.796948e-05
0.0325,2.534688e-05
0.03333333,2.17706e-05
0.03416667,1.79559e-05
0.035,1.557171e-05
0.03583333,1.509488e-05
0.03666667,1.604855e-05
0.0375,1.581013e-05
0.03833333,1.390278e-05
0.03916667,1.15186e-05
0.04,8.895993e-06
0.04083333,6.273389e-06
0.04166667,3.412366e-06
0.0425,1.266599e-06
0.04333333,3.129244e-07
0.04416667,7.450581e-08
0.045,-1.117587e-06
0.04583333,-2.786517e-06
0.04666667,-3.024936e-06
0.0475,-1.832843e-06
0.04833333,-1.594424e-06
0.04916667,-2.548099e-06
0.05,-4.455447e-06
0.05083333,-5.170703e-06
0.05166667,-5.64754e-06
0.0525,-6.124377e-06
0.05333333,-7.078052e-06
0.05416667,-8.746982e-06
0.055,-1.065433e-05
0.05583333,-1.1608e-05
0.05666667,-1.017749e-05
0.0575,-8.031726e-06
0.05833333,-7.078052e-06
0.05916667,-7.793307e-06
0.06,-8.9854e-06
0.06083333,-8.746982e-06
0.06166667,-8.270144e-06
0.0625,-8.270144e-06
0.06333333,-8.9854e-06
0.06416667,-1.089275e-05
0.065,-1.423061e-05
0.06583333,-1.756847e-05
0.06666667,-1.995265e-05
0.0675,-2.090633e-05
0.06833333,-2.162158e-05
0.06916667,-2.233684e-05
0.07,-2.209842e-05
0.07083333,-2.066791e-05
0.07166667,-1.947582e-05
0.0725,-1.899898e-05
0.07333333,-1.852214e-05
0.07416667,-1.709163e-05
0.075,-1.518428e-05
0.07583333,-1.399219e-05
0.07666667,-1.446903e-05
0.0775,-1.661479e-05
0.07833333,-1.876056e-05
0.07916667,-2.042949e-05
0.08,-2.162158e-05
0.08083333,-2.209842e-05
0.08166667,-2.209842e-05
0.0825,-2.138317e-05
0.08333333,-2.066791e-05
0.08416667,-2.066791e-05
0.085,-2.138317e-05
0.08583333,-2.162158e-05
0.08666667,-2.066791e-05
0.0875,-1.947582e-05
0.08833333,-1.92374e-05
0.08916667,-1.947582e-05
0.09,-2.042949e-05
0.09083333,-2.138317e-05
0.09166667,-2.209842e-05
0.0925,-2.233684e-05
0.09333333,-2.30521e-05
0.09416667,-2.400577e-05
0.095,-2.495944e-05
0.09583333,-2.56747e-05
0.09666667,-2.543628e-05
0.0975,-2.329051e-05
0.09833333,-1.971424e-05
0.09916667,-1.709163e-05
0.1,-1.709163e-05
0.1008333,-1.852214e-05
0.1016667,-1.899898e-05
0.1025,-1.637638e-05
0.1033333,-1.208484e-05
0.1041667,-8.508563e-06
0.105,-7.078052e-06
0.1058333,-7.793307e-06
0.1066667,-1.089275e-05
0.1075,-1.54227e-05
0.1083333,-2.066791e-05
0.1091667,-2.543628e-05
0.11,-2.782047e-05
0.1108333,-2.901256e-05
0.1116667,-2.94894e-05
0.1125,-2.996624e-05
0.1133333,-2.94894e-05
0.1141667,-2.591312e-05
0.115,-1.947582e-05
0.1158333,-1.136959e-05
0.1166667,-2.548099e-06
0.1175,5.081296e-06
0.1183333,1.175702e-05
0.1191667,1.652539e-05
0.12,1.914799e-05
0.1208333,2.010167e-05
0.1216667,2.105534e-05
0.1225,2.343953e-05
0.1233333,2.701581e-05
0.1241667,3.011525e-05
0.125,3.08305e-05
0.1258333,2.987683e-05
0.1266667,2.82079e-05
0.1275,2.725422e-05
0.1283333,2.653897e-05
0.1291667,2.391636e-05
0.13,1.843274e-05
0.1308333,1.271069e-05
0.1316667,7.942319e-06
0.1325,6.273389e-06
0.1333333,5.796552e-06
0.1341667,6.511807e-06
0.135,1.271069e-05
0.1358333,5.610287e-05
0.1366667,0.0002289563
0.1375,0.0007258207
0.1383333,0.001831129
0.1391667,0.003814295
0.14,0.006757572
0.1408333,0.01041706
0.1416667,0.01424272
0.1425,0.01756318
0.1433333,0.01983841
0.1441667,0.02082784
0.145,0.02064712
0.1458333,0.01985534
0.1466667,0.01975138
0.1475,0.02282484
0.1483333,0.03281315
0.1491667,0.05370839
0.15,0.08795507
0.1508333,0.1350735
